,lat,lon,months_open,num_items_sold,state_pop
2829,40.525226,-97.601539,6,9,1881503.0
2830,40.526598,-75.059524,5,19,8938175.0
2831,40.529078,-104.981878,3,21,5355866.0
2832,40.53353,-80.036187,6,12,12787209.0
2833,40.534,-91.4159,5,7,3107126.0
2834,40.5366,-75.4903,7,19,12787209.0
2835,40.541014,-74.364472,6,13,8938175.0
2836,40.5442,-84.3852,3,9,11594163.0
2837,40.5445,-74.624115,6,14,8938175.0
2838,40.546438,-85.676091,5,13,6596855.0
2839,40.547045,-112.002561,4,17,2942902.0
2840,40.552934,-105.090755,6,15,5355866.0
2841,40.558205,-111.936023,3,7,2942902.0
2842,40.558205,-111.936023,4,12,2942902.0
2843,40.571217,-84.193602,5,12,11594163.0
2844,40.572288,-122.381055,9,20,38802500.0
2845,40.579169,-75.341647,7,24,12787209.0
2846,40.581106,-73.98365,5,8,19746227.0
2847,40.581383,-122.354608,5,8,38802500.0
2848,40.581776,-122.354616,5,11,38802500.0
2849,40.585604,-98.38922,4,5,1881503.0
2850,40.58578,-105.0798,6,21,5355866.0
2851,40.588552,-74.607976,5,12,8938175.0
2852,40.589414,-73.665944,7,15,19746227.0
2853,40.591272,-122.377865,5,13,38802500.0
2854,40.59255,-75.485142,5,8,12787209.0
2855,40.593304,-83.122972,6,10,11594163.0
2856,40.600198,-98.390153,6,17,1881503.0
2857,40.603022,-79.752457,5,17,12787209.0
2858,40.603429,-74.162908,6,4,19746227.0
2859,40.607196,-75.469507,5,7,12787209.0
2860,40.609033,-89.462593,4,2,12880580.0
2861,40.609806,-75.378403,6,12,12787209.0
2862,40.614311,-75.367273,4,0,12787209.0
2863,40.615535,-74.010956,5,3,19746227.0
2864,40.61695,-74.032102,6,7,19746227.0
2865,40.618587,-74.490707,4,16,8938175.0
2866,40.6198,-82.5116,6,10,11594163.0
2867,40.62353,-93.933204,6,9,3107126.0
2868,40.63239,-91.31345,4,16,3107126.0
2869,40.633137,-73.990497,5,2,19746227.0
2870,40.63536,-111.8625,12,26,2942902.0
2871,40.638373,-74.905764,7,18,8938175.0
2872,40.639913,-91.744067,4,8,3107126.0
2873,40.640813,-74.018355,6,4,19746227.0
2874,40.641592,-74.077905,1,4,19746227.0
2875,40.644255,-111.496142,4,19,2942902.0
2876,40.64815,-83.609734,5,10,11594163.0
2877,40.64934,-74.34713,4,9,8938175.0
2878,40.65,-73.95,5,4,19746227.0
2879,40.65,-73.95,5,4,19746227.0
2880,40.650167,-74.397557,7,19,8938175.0
2881,40.65062,-112.2973,3,4,2942902.0
2882,40.654471,-73.574956,4,6,19746227.0
2883,40.656234,-73.936694,6,2,19746227.0
2884,40.657208,-73.976263,8,7,19746227.0
2885,40.658821,-73.942634,5,5,19746227.0
2886,40.660042,-74.310292,4,9,8938175.0
2887,40.662321,-96.179529,4,6,1881503.0
2888,40.662546,-73.908953,5,4,19746227.0
2889,40.664924,-73.886677,6,12,19746227.0
2890,40.665243,-73.627879,6,13,19746227.0
2891,40.6683,-74.896,5,8,8938175.0
2892,40.669249,-73.913579,5,4,19746227.0
2893,40.671863,-73.895438,5,5,19746227.0
2894,40.672277,-73.983925,12,22,19746227.0
2895,40.672631,-73.970368,12,16,19746227.0
2896,40.674617,-73.925886,4,9,19746227.0
2897,40.677963,-73.951143,5,8,19746227.0
2898,40.679365,-73.664419,1,12,19746227.0
2899,40.679753,-73.664301,5,9,19746227.0
2900,40.679971,-73.928182,4,13,19746227.0
2901,40.680612,-96.503262,5,14,1881503.0
2902,40.681785,-73.590848,4,7,19746227.0
2903,40.683063,-99.085916,5,12,1881503.0
2904,40.683726,-73.769758,5,2,19746227.0
2905,40.684636,-111.910205,5,9,2942902.0
2906,40.68543,-73.914932,6,11,19746227.0
2907,40.688559,-89.588621,5,17,12880580.0
2908,40.6895,-73.948,5,9,19746227.0
2909,40.690239,-73.943587,5,10,19746227.0
2910,40.690952,-75.209114,7,21,12787209.0
2911,40.6921,-73.9746,12,11,19746227.0
2912,40.693723,-73.990355,12,11,19746227.0
2913,40.696568,-73.615976,4,5,19746227.0
2914,40.697454,-73.911992,6,10,19746227.0
2915,40.698986,-73.409214,4,7,19746227.0
2916,40.699545,-73.935753,8,13,19746227.0
2917,40.70011,-73.906193,5,5,19746227.0
2918,40.701952,-74.013648,12,7,19746227.0
2919,40.70235,-73.942183,4,9,19746227.0
2920,40.702809,-73.925392,8,25,19746227.0
2921,40.704156,-73.799557,6,0,19746227.0
2922,40.704587,-74.014313,12,5,19746227.0
2923,40.704819,-105.005018,5,15,5355866.0
2924,40.706843,-74.314551,4,5,8938175.0
2925,40.706929,-74.00322,9,18,19746227.0
2926,40.707602,-84.354065,4,11,11594163.0
2927,40.70805,-73.699975,5,4,19746227.0
2928,40.708292,-73.716466,4,2,19746227.0
2929,40.708361,-74.403942,5,8,8938175.0
2930,40.70867,-73.959382,5,4,19746227.0
2931,40.711952,-74.008174,12,3,19746227.0
2932,40.713858,-74.00631,10,7,19746227.0
2933,40.714274,-74.070764,5,10,8938175.0
2934,40.71445,-73.981773,5,8,19746227.0
2935,40.716065,-73.939017,7,5,19746227.0
2936,40.716301,-74.010994,12,8,19746227.0
2937,40.717965,-74.047304,12,16,8938175.0
2938,40.71897,-74.35873,7,16,8938175.0
2939,40.7197,-74.0426,7,13,8938175.0
2940,40.720494,-73.952708,12,13,19746227.0
2941,40.720936,-99.084957,6,12,1881503.0
2942,40.72188,-73.846385,9,11,19746227.0
2943,40.722264,-111.85908,4,15,2942902.0
2944,40.7237,-74.3109,5,10,8938175.0
2945,40.723952,-74.081432,6,12,8938175.0
2946,40.724406,-73.943357,8,18,19746227.0
2947,40.724882,-99.081703,5,7,1881503.0
2948,40.726056,-73.983535,12,9,19746227.0
2949,40.7278,-74.0451,9,17,8938175.0
2950,40.727935,-81.102595,5,10,11594163.0
2951,40.729753,-73.986817,6,2,19746227.0
2952,40.731128,-73.445051,7,11,19746227.0
2953,40.7316,-74.0639,7,12,8938175.0
2954,40.731763,-73.977814,9,10,19746227.0
2955,40.732527,-82.535281,4,8,11594163.0
2956,40.735289,-73.814648,5,5,19746227.0
2957,40.737096,-73.990409,12,18,19746227.0
2958,40.737177,-74.00528,12,12,19746227.0
2959,40.739547,-84.105824,6,9,11594163.0
2960,40.73968,-74.38443,6,17,8938175.0
2961,40.740433,-93.746796,5,6,3107126.0
2962,40.742975,-85.17156,5,10,6596855.0
2963,40.7435,-74.1708,5,9,8938175.0
2964,40.744351,-74.043696,7,18,8938175.0
2965,40.744677,-74.001176,6,10,19746227.0
2966,40.745055,-89.610147,6,12,12880580.0
2967,40.745232,-86.762509,6,12,6596855.0
2968,40.745452,-74.260122,5,13,8938175.0
2969,40.745901,-73.884564,6,6,19746227.0
2970,40.746293,-74.0008,8,16,19746227.0
2971,40.746899,-73.92123,7,11,19746227.0
2972,40.747018,-111.919522,6,17,2942902.0
2973,40.749338,-74.005108,5,8,19746227.0
2974,40.749905,-73.862678,5,3,19746227.0
2975,40.751572,-92.414246,6,8,3107126.0
2976,40.751784,-73.82643,6,6,19746227.0
2977,40.752621,-86.365328,5,10,6596855.0
2978,40.75286,-74.025106,5,19,8938175.0
2979,40.752992,-73.96988,12,7,19746227.0
2980,40.753353,-73.889215,12,11,19746227.0
2981,40.755229,-86.069521,4,11,6596855.0
2982,40.755302,-111.840729,2,3,2942902.0
2983,40.755746,-73.358753,4,2,19746227.0
2984,40.756568,-96.647798,7,22,1881503.0
2985,40.758788,-74.978431,4,10,8938175.0
2986,40.759057,-74.414532,6,18,8938175.0
2987,40.759513,-73.98056,2,11,19746227.0
2988,40.76,-87.1514,5,4,6596855.0
2989,40.760992,-82.515694,5,12,11594163.0
2990,40.761381,-73.999871,5,8,19746227.0
2991,40.7615,-111.9012,5,24,2942902.0
2992,40.761934,-111.904666,6,21,2942902.0
2993,40.762224,-73.567691,5,8,19746227.0
2994,40.76385,-73.525231,6,9,19746227.0
2995,40.764701,-73.305557,5,12,19746227.0
2996,40.767592,-73.935947,6,3,19746227.0
2997,40.767672,-73.932452,5,1,19746227.0
2998,40.768159,-73.985839,9,7,19746227.0
2999,40.769716,-82.523583,6,11,11594163.0
3000,40.770362,-82.524714,4,13,11594163.0
3001,40.772566,-96.653789,3,9,1881503.0
3002,40.773602,-73.981573,12,11,19746227.0
3003,40.773749,-73.95009,12,8,19746227.0
3004,40.775186,-72.948282,4,2,19746227.0
3005,40.7784,-74.2394,4,9,8938175.0
3006,40.780354,-77.797107,12,23,12787209.0
3007,40.780931,-73.946421,6,5,19746227.0
3008,40.7818,-73.9757,12,15,19746227.0
3009,40.782507,-124.163489,5,17,38802500.0
3010,40.78402,-74.696592,5,17,8938175.0
3011,40.787011,-74.585186,5,15,8938175.0
3012,40.788941,-73.952043,6,5,19746227.0
3013,40.79356,-73.967012,12,9,19746227.0
3014,40.7939,-73.9493,5,10,19746227.0
3015,40.79609,-81.403597,1,13,11594163.0
3016,40.796419,-85.824321,6,13,6596855.0
3017,40.796528,-74.478142,6,17,8938175.0
3018,40.798162,-81.939984,5,15,11594163.0
3019,40.801256,-81.377585,5,11,11594163.0
3020,40.801309,-74.489945,5,19,8938175.0
3021,40.80137,-73.959648,12,19,19746227.0
3022,40.8019,-83.51205,5,10,11594163.0
3023,40.804316,-124.164283,5,18,38802500.0
3024,40.805074,-96.702199,6,10,1881503.0
3025,40.805778,-73.942773,6,19,19746227.0
3026,40.808886,-81.351516,4,8,11594163.0
3027,40.80894,-73.894834,6,4,19746227.0
3028,40.808953,-73.948248,6,19,19746227.0
3029,40.809789,-73.924684,6,12,19746227.0
3030,40.810447,-77.817042,6,3,12787209.0
3031,40.811779,-72.643275,7,22,19746227.0
3032,40.813582,-77.92403,7,16,12787209.0
3033,40.814654,-96.710672,6,15,1881503.0
3034,40.814936,-73.914922,5,4,19746227.0
3035,40.817388,-73.922738,6,3,19746227.0
3036,40.819525,-73.547802,3,3,19746227.0
3037,40.82099,-73.89167,5,4,19746227.0
3038,40.821003,-73.89156,5,0,19746227.0
3039,40.822424,-73.825483,5,2,19746227.0
3040,40.823617,-73.943449,5,5,19746227.0
3041,40.824341,-74.154584,5,16,8938175.0
3042,40.826979,-73.922603,6,4,19746227.0
3043,40.82719,-74.103,5,9,8938175.0
3044,40.827259,-75.076496,5,15,8938175.0
3045,40.829234,-85.488165,5,15,6596855.0
3046,40.82964,-74.478628,5,15,8938175.0
3047,40.831206,-73.900217,5,4,19746227.0
3048,40.831568,-73.032307,5,4,19746227.0
3049,40.8317,-115.762,4,9,2839099.0
3050,40.832058,-73.702532,5,13,19746227.0
3051,40.83229,-84.92007,5,12,6596855.0
3052,40.8327,-73.9291,6,5,19746227.0
3053,40.833052,-73.862636,6,6,19746227.0
3054,40.8331,-74.3469,5,3,8938175.0
3055,40.837174,-73.156904,5,12,19746227.0
3056,40.839884,-73.916784,5,7,19746227.0
3057,40.839983,-74.275217,5,7,8938175.0
3058,40.842173,-73.942269,6,7,19746227.0
3059,40.8445,-73.98,6,13,8938175.0
3060,40.846354,-73.938049,6,12,19746227.0
3061,40.846393,-73.894306,5,9,19746227.0
3062,40.85,-73.866667,5,4,19746227.0
3063,40.8509,-73.9015,12,1,19746227.0
3064,40.85296,-74.828514,4,14,8938175.0
3065,40.8538,-73.8686,12,2,19746227.0
3066,40.8541,-73.8469,6,1,19746227.0
3067,40.857017,-73.909616,5,5,19746227.0
3068,40.858696,-72.513106,5,15,19746227.0
3069,40.859065,-80.288255,5,14,12787209.0
3070,40.859639,-81.351431,4,16,11594163.0
3071,40.860623,-99.990115,5,7,1881503.0
3072,40.86426,-73.895844,5,4,19746227.0
3073,40.8643,-74.0752,5,12,8938175.0
3074,40.865704,-81.351092,5,19,11594163.0
3075,40.86686,-73.880696,6,3,19746227.0
3076,40.868272,-73.919942,12,10,19746227.0
3077,40.868397,-124.086882,12,20,38802500.0
3078,40.871229,-97.595572,4,9,1881503.0
3079,40.871947,-124.08476,5,17,38802500.0
3080,40.873736,-73.533069,6,11,19746227.0
3081,40.877482,-73.86644,5,19,19746227.0
3082,40.877657,-96.728261,3,14,1881503.0
3083,40.8784,-75.726,4,10,12787209.0
3084,40.880293,-88.62877,5,9,12880580.0
3085,40.88081,-74.22453,3,11,8938175.0
3086,40.881374,-82.658451,5,11,11594163.0
3087,40.881799,-121.663545,5,6,38802500.0
3088,40.882003,-81.568155,3,8,11594163.0
3089,40.8821,-121.664,4,12,38802500.0
3090,40.884821,-73.25498,6,15,19746227.0
3091,40.888313,-73.91311,7,12,19746227.0
3092,40.891009,-74.476083,7,19,8938175.0
3093,40.892887,-74.150787,12,15,8938175.0
3094,40.89445,-73.308946,4,11,19746227.0
3095,40.899796,-73.351584,6,15,19746227.0
3096,40.903881,-73.903129,5,4,19746227.0
3097,40.905691,-74.41335,6,3,8938175.0
3098,40.909126,-72.636505,4,1,19746227.0
3099,40.914789,-98.377846,5,17,1881503.0
3100,40.91964,-73.786334,6,11,19746227.0
3101,40.9216,-81.1024,5,12,11594163.0
3102,40.933016,-100.158674,3,7,1881503.0
3103,40.933617,-73.761381,9,21,19746227.0
3104,40.935594,-73.899107,5,7,19746227.0
3105,40.93564,-87.150107,6,9,6596855.0
3106,40.939996,-73.837786,7,21,19746227.0
3107,40.94092,-72.31524,4,12,19746227.0
3108,40.943593,-124.101962,5,14,38802500.0
3109,40.947737,-73.734523,4,17,19746227.0
3110,40.949267,-72.92391,7,20,19746227.0
3111,40.950322,-74.154855,5,12,8938175.0
3112,40.950938,-83.170005,5,11,11594163.0
3113,40.95109,-74.059369,5,13,8938175.0
3114,40.956333,-91.547312,6,14,3107126.0
3115,40.961915,-74.128195,5,25,8938175.0
3116,40.961979,-85.373322,3,9,6596855.0
3117,40.965729,-78.612509,5,13,12787209.0
3118,40.972416,-72.180675,5,22,19746227.0
3119,40.982893,-74.955689,5,18,8938175.0
3120,40.984412,-73.685285,8,16,19746227.0
3121,40.985239,-73.684314,8,12,19746227.0
3122,40.986307,-75.194625,6,21,12787209.0
3123,40.990542,-94.734617,5,10,3107126.0
3124,40.995749,-73.883751,6,21,19746227.0
3125,40.999378,-85.763837,6,17,6596855.0
3126,41.001057,-72.291337,6,13,19746227.0
3127,41.001215,-98.604587,6,10,1881503.0
3128,41.00211,-73.661339,12,18,19746227.0
3129,41.00246,-76.457784,6,10,12787209.0
3130,41.008176,-74.010429,5,15,8938175.0
3131,41.009624,-95.907822,4,11,1881503.0
3132,41.009641,-95.228044,6,7,3107126.0
3133,41.010184,-91.96312,5,18,3107126.0
3134,41.01088,-73.796099,6,7,19746227.0
3135,41.0115,-73.9177,5,16,19746227.0
3136,41.01361,-81.608706,5,12,11594163.0
3137,41.0193,-84.0476,6,6,11594163.0
3138,41.020577,-93.306837,6,15,3107126.0
3139,41.023801,-81.72926,4,17,11594163.0
3140,41.0247,-98.9127,4,8,1881503.0
3141,41.030438,-82.517514,5,11,11594163.0
3142,41.031537,-73.571824,7,16,3596677.0
3143,41.0319,-73.7677,7,7,19746227.0
3144,41.032669,-74.133826,5,10,8938175.0
3145,41.035935,-85.201181,4,9,6596855.0
3146,41.037072,-73.778858,1,12,19746227.0
3147,41.037766,-80.030448,6,15,12787209.0
3148,41.039589,-83.653004,6,20,11594163.0
3149,41.040085,-74.630716,7,19,8938175.0
3150,41.041203,-73.916031,8,20,19746227.0
3151,41.054815,-85.129741,9,14,6596855.0
3152,41.059034,-81.542042,5,5,11594163.0
3153,41.059136,-74.145931,6,28,8938175.0
3154,41.059136,-74.145931,4,24,8938175.0
3155,41.064765,-86.215833,6,14,6596855.0
3156,41.070511,-80.774094,3,17,11594163.0
3157,41.073612,-80.675689,5,13,11594163.0
3158,41.074494,-85.140411,8,23,6596855.0
3159,41.075652,-90.2233,3,4,12880580.0
3160,41.077518,-81.497173,4,8,11594163.0
3161,41.0787,-85.1679,6,21,6596855.0
3162,41.079151,-85.136171,5,22,6596855.0
3163,41.079982,-81.520422,3,10,11594163.0
3164,41.081505,-73.85851,7,9,19746227.0
3165,41.081877,-73.859181,7,18,19746227.0
3166,41.088173,-85.14388,5,22,6596855.0
3167,41.088594,-74.266486,6,15,8938175.0
3168,41.089424,-73.919002,4,21,19746227.0
3169,41.091089,-73.92035,8,21,19746227.0
3170,41.092872,-88.426938,6,8,12880580.0
3171,41.096075,-81.630011,4,12,11594163.0
3172,41.0961,-74.68683,4,15,8938175.0
3173,41.098634,-81.55353,5,10,11594163.0
3174,41.101566,-81.414936,5,14,11594163.0
3175,41.101925,-81.468877,7,9,11594163.0
3176,41.104215,-81.644372,6,18,11594163.0
3177,41.107142,-72.36219,6,13,19746227.0
3178,41.112216,-80.645004,11,21,11594163.0
3179,41.114541,-74.04342,5,3,19746227.0
3180,41.114818,-74.149589,6,15,19746227.0
3181,41.118811,-87.863989,7,19,12880580.0
3182,41.11913,-87.86395,5,21,12880580.0
3183,41.121606,-80.332192,5,20,12787209.0
3184,41.122066,-88.833637,5,13,12880580.0
3185,41.12392,-100.762034,6,17,1881503.0
3186,41.126705,-101.718231,4,13,1881503.0
3187,41.12785,-81.49769,5,15,11594163.0
3188,41.128412,-74.37066,5,19,8938175.0
3189,41.131978,-104.81422,12,15,584153.0
3190,41.132217,-104.814433,3,17,584153.0
3191,41.134644,-73.784332,4,20,19746227.0
3192,41.134847,-73.792259,8,23,19746227.0
3193,41.135179,-74.716408,6,19,8938175.0
3194,41.139604,-95.893671,5,11,1881503.0
3195,41.144455,-73.492033,7,20,3596677.0
3196,41.150692,-81.360033,6,22,11594163.0
3197,41.154774,-96.043954,4,13,1881503.0
3198,41.155043,-81.337517,6,21,11594163.0
3199,41.15641,-83.41541,5,11,11594163.0
3200,41.157557,-81.242047,3,9,11594163.0
3201,41.160102,-73.8613,4,18,19746227.0
3202,41.161612,-104.80857,5,13,584153.0
3203,41.1617,-73.2844,5,8,3596677.0
3204,41.162026,-87.662984,4,8,12880580.0
3205,41.16207,-87.663644,3,14,12880580.0
3206,41.16869,-81.451898,5,15,11594163.0
3207,41.168942,-82.217935,5,17,11594163.0
3208,41.175303,-85.1533,4,16,6596855.0
3209,41.179863,-71.579351,5,0,1055173.0
3210,41.185853,-73.367651,7,18,3596677.0
3211,41.189763,-81.583559,7,22,11594163.0
3212,41.192676,-81.589922,6,22,11594163.0
3213,41.194479,-74.184497,6,17,19746227.0
3214,41.196841,-73.966883,1,9,19746227.0
3215,41.200397,-90.749087,5,9,12880580.0
3216,41.212079,-96.617391,4,9,1881503.0
3217,41.218392,-86.417804,6,17,6596855.0
3218,41.220682,-111.973299,4,14,2942902.0
3219,41.222229,-81.792526,9,18,11594163.0
3220,41.223256,-93.241759,5,4,3107126.0
3221,41.223372,-73.057634,5,22,3596677.0
3222,41.226497,-80.239577,4,15,12787209.0
3223,41.228506,-73.984589,4,10,19746227.0
3224,41.229217,-85.007583,3,8,6596855.0
3225,41.2322,-85.8379,6,12,6596855.0
3226,41.2348,-95.1414,4,6,3107126.0
3227,41.237225,-80.818098,5,13,11594163.0
3228,41.237316,-73.699936,7,22,19746227.0
3229,41.237737,-96.013874,6,19,1881503.0
3230,41.241401,-81.44011,5,17,11594163.0
3231,41.241406,-82.617223,5,14,11594163.0
3232,41.248793,-87.835283,4,12,12880580.0
3233,41.250498,-73.660163,5,18,19746227.0
3234,41.25488,-95.930354,6,22,1881503.0
3235,41.256581,-74.359141,7,23,19746227.0
3236,41.259469,-73.726459,6,19,19746227.0
3237,41.26068,-96.18494,6,16,1881503.0
3238,41.263346,-70.135363,2,1,6745408.0
3239,41.273559,-73.021059,4,15,3596677.0
3240,41.273756,-72.833736,5,18,3596677.0
3241,41.274801,-98.966578,4,8,1881503.0
3242,41.277702,-72.52247,4,17,3596677.0
3243,41.278984,-91.360422,6,9,3107126.0
3244,41.279113,-74.477016,2,14,19746227.0
3245,41.279448,-95.956096,2,3,1881503.0
3246,41.282621,-86.620658,4,15,6596855.0
3247,41.284023,-70.098356,5,15,6745408.0
3248,41.285137,-96.078236,5,8,1881503.0
3249,41.289327,-82.21665,6,17,11594163.0
3250,41.2899,-84.553142,5,5,11594163.0
3251,41.29106,-73.922645,4,16,19746227.0
3252,41.291198,-73.919085,6,19,19746227.0
3253,41.291874,-73.892997,7,14,19746227.0
3254,41.292254,-84.762354,6,4,11594163.0
3255,41.298848,-91.691948,6,15,3107126.0
3256,41.299388,-95.995047,5,15,1881503.0
3257,41.301181,-72.918834,4,15,3596677.0
3258,41.302071,-84.361911,6,9,11594163.0
3259,41.303232,-72.917848,9,19,3596677.0
3260,41.304149,-105.589052,3,18,584153.0
3261,41.307645,-72.924912,5,9,3596677.0
3262,41.308956,-72.888848,4,5,3596677.0
3263,41.311076,-105.594416,3,11,584153.0
3264,41.314307,-122.313401,5,16,38802500.0
3265,41.318334,-93.097039,6,9,3107126.0
3266,41.3196,-74.2877,5,12,19746227.0
3267,41.325348,-72.958562,8,13,3596677.0
3268,41.325863,-74.809264,5,16,12787209.0
3269,41.326833,-74.355423,5,9,19746227.0
3270,41.32707,-73.807848,6,14,19746227.0
3271,41.332376,-73.207695,5,16,3596677.0
3272,41.335222,-94.013604,6,15,3107126.0
3273,41.33549,-71.908321,6,22,3596677.0
3274,41.337216,-72.103803,5,13,3596677.0
3275,41.337415,-71.761919,4,15,1055173.0
3276,41.337713,-71.898783,8,22,3596677.0
3277,41.34297,-72.13149,5,15,3596677.0
3278,41.34339,-95.962615,4,12,1881503.0
3279,41.344566,-74.200308,5,5,19746227.0
3280,41.345408,-83.11355,5,19,11594163.0
3281,41.348493,-72.441649,5,13,3596677.0
3282,41.353892,-72.094023,5,11,3596677.0
3283,41.356383,-88.425186,6,20,12880580.0
3284,41.359722,-72.335758,5,15,3596677.0
3285,41.368891,-72.102904,5,12,3596677.0
3286,41.36957,-73.96631,5,13,19746227.0
3287,41.372751,-83.650031,6,12,11594163.0
3288,41.374801,-81.733939,4,12,11594163.0
3289,41.375094,-74.692663,5,14,19746227.0
3290,41.377677,-83.649584,5,15,11594163.0
3291,41.384158,-89.464793,6,10,12880580.0
3292,41.384884,-71.630089,3,18,1055173.0
3293,41.3918,-73.0757,6,9,3596677.0
3294,41.396387,-73.45536,5,14,3596677.0
3295,41.400351,-75.666864,6,15,12787209.0
3296,41.401966,-74.322899,6,18,19746227.0
3297,41.402405,-99.623299,5,14,1881503.0
3298,41.404495,-92.918792,7,9,3107126.0
3299,41.404685,-95.013901,4,14,3107126.0
3300,41.405488,-81.89166,6,17,11594163.0
3301,41.40644,-73.272463,5,14,3596677.0
3302,41.416565,-87.382092,4,9,6596855.0
3303,41.424473,-91.043205,6,11,3107126.0
3304,41.424837,-85.750294,6,14,6596855.0
3305,41.427912,-71.497038,6,14,1055173.0
3306,41.428039,-122.384215,6,5,38802500.0
3307,41.43036,-81.391704,5,17,11594163.0
3308,41.430889,-81.337545,6,17,11594163.0
3309,41.43435,-73.573673,6,15,19746227.0
3310,41.435872,-91.067926,6,16,3107126.0
3311,41.438552,-72.991483,4,14,3596677.0
3312,41.43868,-88.217,3,7,12880580.0
3313,41.438804,-97.359844,12,15,1881503.0
3314,41.442087,-72.016151,5,18,3596677.0
3315,41.442234,-74.059815,5,12,19746227.0
3316,41.442823,-103.651789,6,14,1881503.0
3317,41.443153,-85.265532,5,10,6596855.0
3318,41.446463,-86.147566,4,12,6596855.0
3319,41.448592,-74.413365,5,10,19746227.0
3320,41.449328,-81.814974,5,20,11594163.0
3321,41.455724,-81.654595,3,7,11594163.0
3322,41.45723,-82.70847,5,8,11594163.0
3323,41.457881,-81.950408,9,23,11594163.0
3324,41.461447,-81.645294,4,8,11594163.0
3325,41.467171,-87.062272,5,22,6596855.0
3326,41.47,-71.6232,6,8,1055173.0
3327,41.47043,-72.68057,5,15,3596677.0
3328,41.474364,-84.551292,6,8,11594163.0
3329,41.477836,-74.913476,6,17,19746227.0
3330,41.478361,-81.690903,7,24,11594163.0
3331,41.4787,-93.6798,4,7,3107126.0
3332,41.4798,-90.4875,6,8,12880580.0
3333,41.483381,-71.304807,6,16,1055173.0
3334,41.483951,-81.59114,9,25,11594163.0
3335,41.48421,-81.728973,4,19,11594163.0
3336,41.484229,-87.680377,6,20,12880580.0
3337,41.484433,-81.589906,3,18,11594163.0
3338,41.484539,-81.804266,5,21,11594163.0
3339,41.484758,-81.800894,5,17,11594163.0
3340,41.485691,-81.549727,4,11,11594163.0
3341,41.488842,-71.399202,4,15,1055173.0
3342,41.492658,-85.37705,6,12,6596855.0
3343,41.494981,-93.486073,5,15,3107126.0
3344,41.496846,-72.560406,6,18,3596677.0
3345,41.498421,-87.843761,7,26,12880580.0
3346,41.499179,-81.689137,12,13,11594163.0
3347,41.499835,-88.169703,5,20,12880580.0
3348,41.500229,-74.012961,4,6,19746227.0
3349,41.500524,-81.489162,3,18,11594163.0
3350,41.500652,-81.681848,5,12,11594163.0
3351,41.502183,-81.617533,5,16,11594163.0
3352,41.504816,-73.985119,8,22,19746227.0
3353,41.504883,-81.607019,5,18,11594163.0
3354,41.504893,-81.604037,12,8,11594163.0
3355,41.506952,-90.575034,5,8,12880580.0
3356,41.507035,-74.019356,5,12,19746227.0
3357,41.510773,-112.015057,4,14,2942902.0
3358,41.512118,-71.423469,6,22,1055173.0
3359,41.517891,-83.804104,4,10,11594163.0
3360,41.518158,-81.615463,5,12,11594163.0
3361,41.520005,-90.580319,12,27,3107126.0
3362,41.520174,-87.646182,4,12,12880580.0
3363,41.520858,-81.65166,8,20,11594163.0
3364,41.522996,-72.07872,4,12,3596677.0
3365,41.525159,-90.501985,6,11,3107126.0
3366,41.5254,-88.0815,4,11,12880580.0
3367,41.527751,-120.171644,5,15,38802500.0
3368,41.529191,-71.271936,12,20,1055173.0
3369,41.532443,-73.905861,6,10,19746227.0
3370,41.53274,-71.104717,4,9,6745408.0
3371,41.5338,-85.272441,5,7,6596855.0
3372,41.536804,-87.505723,5,11,6596855.0
3373,41.536906,-87.258663,4,10,6596855.0
3374,41.54375,-87.67865,5,13,12880580.0
3375,41.545129,-81.578199,8,12,11594163.0
3376,41.548425,-70.603804,6,19,6745408.0
3377,41.552173,-72.168331,4,23,3596677.0
3378,41.555176,-87.456239,5,10,6596855.0
3379,41.560423,-83.63002,6,19,11594163.0
3380,41.562863,-90.571154,6,12,3107126.0
3381,41.563148,-87.666767,6,17,12880580.0
3382,41.563415,-74.176833,5,13,19746227.0
3383,41.563893,-72.652,4,12,3596677.0
3384,41.564562,-87.53388,3,8,12880580.0
3385,41.566447,-75.251436,6,15,12787209.0
3386,41.568498,-87.615694,4,10,12880580.0
3387,41.569958,-91.261947,6,12,3107126.0
3388,41.570412,-93.708959,5,18,3107126.0
3389,41.572266,-75.502489,5,4,12787209.0
3390,41.572605,-72.494904,2,21,3596677.0
3391,41.572691,-71.485463,7,17,1055173.0
3392,41.573913,-71.865502,2,12,3596677.0
3393,41.577281,-81.328375,4,11,11594163.0
3394,41.5794,-70.5404,5,12,6745408.0
3395,41.581089,-83.882534,4,13,11594163.0
3396,41.583626,-95.846535,6,13,3107126.0
3397,41.583671,-95.846636,6,13,3107126.0
3398,41.584882,-85.83736,12,21,6596855.0
3399,41.58532,-93.620439,5,26,3107126.0
3400,41.58958,-88.054887,3,13,12880580.0
3401,41.596602,-93.649704,5,16,3107126.0
3402,41.598313,-93.23614,6,12,3107126.0
3403,41.598348,-87.266195,5,15,6596855.0
3404,41.599698,-93.660454,6,5,3107126.0
3405,41.599928,-98.931649,4,7,1881503.0
3406,41.600868,-87.606989,5,10,12880580.0
3407,41.603425,-73.117512,4,16,3596677.0
3408,41.603962,-87.737355,6,13,12880580.0
3409,41.604726,-81.183629,12,8,11594163.0
3410,41.607434,-81.525914,5,13,11594163.0
3411,41.607478,-88.271534,1,23,12880580.0
