,state,lon,lat,months_open,num_items_sold,state_pop,name
5297,Washington,48.079631,-123.102332,6.0,16.0,7061530.0,
5298,Washington,48.109264,-122.781122,4.0,15.0,7061530.0,
5299,Minnesota,48.118841,-96.184263,5.0,10.0,5457173.0,
5300,Washington,48.11932,-123.430944,12.0,20.0,7061530.0,
5301,Montana,48.192535,-106.632543,4.0,4.0,1023579.0,
5302,Washington,48.192878,-122.126899,3.0,7.0,7061530.0,
5303,Minnesota,48.195122,-96.772028,5.0,6.0,5457173.0,
5304,Washington,48.219316,-122.689153,7.0,13.0,7061530.0,
5305,Washington,48.241074,-122.35207,5.0,18.0,7061530.0,
5306,Washington,48.241385,-122.455221,3.0,21.0,7061530.0,
5307,Idaho,48.2417,-116.297,4.0,8.0,1634464.0,
5308,Washington,48.254526,-121.607954,7.0,17.0,7061530.0,
5309,Idaho,48.274,-116.555,12.0,11.0,1634464.0,
5310,Washington,48.28238,-117.715235,6.0,20.0,7061530.0,
5311,Washington,48.302612,-122.647637,5.0,10.0,7061530.0,
5312,Montana,48.367538,-114.180608,5.0,11.0,1023579.0,
5313,Washington,48.371866,-119.571296,6.0,13.0,7061530.0,
5314,Montana,48.392465,-115.563078,6.0,14.0,1023579.0,
5315,Washington,48.410616,-119.530408,5.0,10.0,7061530.0,
5316,Montana,48.412482,-114.336712,6.0,15.0,1023579.0,
5317,North Dakota,48.414237,-97.421667,4.0,7.0,739482.0,
5318,Washington,48.417071,-122.311832,6.0,18.0,7061530.0,
5319,Minnesota,48.434896,-96.161694,4.0,8.0,5457173.0,
5320,North Dakota,48.4848,-99.2052,3.0,5.0,739482.0,
5321,Washington,48.50555,-122.2389,6.0,16.0,7061530.0,
5322,Montana,48.51152,-110.96911,4.0,6.0,1023579.0,
5323,Montana,48.5142,-110.9592,4.0,7.0,1023579.0,
5324,Washington,48.516974,-122.609181,6.0,27.0,7061530.0,
5325,Washington,48.533741,-123.016215,12.0,21.0,7061530.0,
5326,Washington,48.543275,-117.905764,6.0,21.0,7061530.0,
5327,Montana,48.55312,-109.677372,3.0,9.0,1023579.0,
5328,Washington,48.555683,-122.335092,4.0,17.0,7061530.0,
5329,North Dakota,48.5624,-102.647,3.0,4.0,739482.0,
5330,Washington,48.595077,-122.368107,1.0,0.0,7061530.0,
5331,North Dakota,48.660966,-99.843177,4.0,6.0,739482.0,
5332,Idaho,48.6961,-116.314,7.0,10.0,1634464.0,
5333,Washington,48.696235,-122.906901,7.0,19.0,7061530.0,
5334,Minnesota,48.711672,-94.586125,4.0,18.0,5457173.0,
5335,Washington,48.75262,-122.469657,3.0,14.0,7061530.0,
5336,North Dakota,48.826279,-100.445943,4.0,10.0,739482.0,
5337,Montana,48.87772,-115.053403,5.0,14.0,1023579.0,
5338,Washington,48.943331,-122.451717,5.0,8.0,7061530.0,
5339,North Carolina,,,8.0,25.0,9943964.0,
5340,Pennsylvania,,,6.0,16.0,12787209.0,
5341,New York,,,12.0,2.0,19746227.0,
5342,Oklahoma,,,1.0,2.0,3878051.0,
0,,,,,,,Island Market
1,,,,,,,COFFO Harvest Farmers' Market
10,,,,,,,Miami Children's Hospital Farmer's Market
100,,,,,,,The Green Marketplace
1000,,,,,,,Pottawatomie County Farmers CO-OP Market
1001,,,,,,,Zia Bernalillo Farmers' Market
1002,,,,,,,Henderson County Tailgate Market
1003,,,,,,,Graham County Farmer's Market
1004,,,,,,,Erwin Farmers Market
1005,,,,,,,Rutherford County Farmers Market
1006,,,,,,,Millington Farmers' Market
1007,,,,,,,Montgomery County Farmers' Market Association
1008,,,,,,,Stanly Commons Farmers Market
1009,,,,,,,Monroe County Farmers' Markets- Tellico Plains
101,,,,,,,Dr. Phillips Farmers Market
1010,,,,,,,Grifton Farmers' Market
1011,,,,,,,El Valle Farmers' Market
1012,,,,,,,Jackson County Farmers Market - Outdoor Market
1013,,,,,,,Jackson County Winter Farmers Market
1014,,,,,,,Mills River Farmers' Market
1015,,,,,,,Wayne County Mini Mobile Farmer's Market
1016,,,,,,,Valley Farmers' Market Association LLC
1017,,,,,,,Fort Smith Farmers Market
1018,,,,,,,Mustang Kiwanis Farmers Market
1019,,,,,,,McMinn County Farmers Market
102,,,,,,,Airport Farmers and Flea Market
1020,,,,,,,Piedmont Farmers Market
1021,,,,,,,Huntersville Growers' Market
1022,,,,,,,Afton Village Farmers Market
1023,,,,,,,Pueblo of San Felipe Farmers' Market
1024,,,,,,,Bradford Store
1025,,,,,,,Swain County Farmers Market
1026,,,,,,,Van Buren Farmer's Market
1027,,,,,,,Athens Farmers Market at Market Park
1028,,,,,,,Elaney Wood Heritage Farmers Market
1029  Lincoln County Farmers Market in Downtown Linc...,,,,,,,
103,,,,,,,Windermere Farmer's Market
1030,,,,,,,OSU-OKC Farmers Market
1031,,,,,,,Lincoln County Farmers Market @ DSS
1032,,,,,,,Manchester Locally Grown online farmers' market
1033,,,,,,,Haywood's Historic Farmers Market
1034,,,,,,,Asheville City Market - South
1035  National Women In Ag Assoc. Community Farmers ...,,,,,,,
1036,,,,,,,Dayton Farmers Market
1037,,,,,,,Uptown Farmers Market
"1038  Oklahoma Dept. of Agriculture, Food, and Fores...",,,,,,,
1039,,,,,,,The Davidson Farmer's Market
104,,,,,,,Orlando Farmer's Market
1040,,,,,,,Valley Farmers' Market Association LLC
1041,,,,,,,Smithfield Farmers Market
1042,,,,,,,Gallup Farmers' Market
1043,,,,,,,Lincoln County Farmers Market at Denver
1044,,,,,,,Canton Farmers Market and Heritage Crafts
1045,,,,,,,El Reno Farmers Market
1046,,,,,,,Eldorado Farmers' Market
1047,,,,,,,WNC Farmers Market
1048,,,,,,,Harrisburg Historic District Farmers Market
1049,,,,,,,Oakley Farmers Market
105,,,,,,,The Orlando Artisan Marketplace
1050,,,,,,,Covington Court Square Farmers Market
1051,,,,,,,China Grove Farmers Market
1052,,,,,,,Growers Market of Fuquay-Varina
1053,,,,,,,East Asheville Tailgate Market
1054,,,,,,,Henry Horton State Park Farmers Market
1055,,,,,,,Josh's Farmers Market
1056,,,,,,,Las Vegas: Tri-County Farmers' Market
1057,,,,,,,Asheville City Market
1058,,,,,,,Montford Farmers Market
1059,,,,,,,Farmville Farmers' Market
106,,,,,,,Brooksville Main Street Farmers Market
1060,,,,,,,Downtown Newport Farmers Market
1061,,,,,,,Uptown Umbrella Market
1062,,,,,,,Jemez Pueblo Farmers' Market
1063,,,,,,,Black Mountain Tailgate Market
1064,,,,,,,Okmulgee Farmers Market
1065,,,,,,,YMCA Winter Market
1066,,,,,,,Country Farm & Craft Market Paso Park
1067  Buy Fresh Buy Local of North Carolina Farmers ...,,,,,,,
1068,,,,,,,Catawba Farms Farmers' Market
1069,,,,,,,Santa Fe Farmers Market - Southside Market
107,,,,,,,Winter Garden Farmers' Market
1070,,,,,,,Country Farm & Craft Market Paso Park
1071,,,,,,,Holly Springs Farmers Market
1072,,,,,,,Clayton Farm and Community Market
1073,,,,,,,Farmers Market at Center United Methodist Church
1074,,,,,,,Get Right Farmers Market
1075,,,,,,,Santa Fe Farmers' Market
1076,,,,,,,Historic Marion Tailgate Market
1077  Buy Fresh Buy Local of North Carolina Farmers ...,,,,,,,
1078,,,,,,,Country Farm & Craft Market Paso Park
1079,,,,,,,Wilson Farmers Market
108,,,,,,,Audubon Park Community Market
1080,,,,,,,Conover Farmers Market
1081,,,,,,,Lakeshore Farmers Market
1082,,,,,,,Catawba County Public Health Farmers Market
1083,,,,,,,Claremont Tailgate Market
1084,,,,,,,Wilson Farmers Market
1085,,,,,,,Chatham Mills Farmers' Market
1086,,,,,,,Apex Farmers Market
1087,,,,,,,Downtown Hickory Farmers Market
1088  Winters Farmers Market at The Crossing at Holl...,,,,,,,
1089,,,,,,,Waverly Farmers' Market
109,,,,,,,Lake Mary Farmers' Market
1090,,,,,,,Morganton Farmer's Market
1091,,,,,,,Morganton Farmer's Market
1092,,,,,,,State Farmers Market
1093,,,,,,,Jemez Springs Farmers' Market
1094,,,,,,,Moore Square Farmers Market
1095,,,,,,,Raleigh Downtown Farmers Market
1096,,,,,,,Wendell Farmers Market
1097,,,,,,,WakeMed Farmers Market
1098,,,,,,,the Evening Farmers Market
1099,,,,,,,the Evening Farmers Market
11,,,,,,,Coral Gables Farmers Market
110,,,,,,,Downtown Farmers' Market Victoria
1100,,,,,,,Cary Downtown Farmers Market
1101,,,,,,,Thompson's Station Farmers Market
1102,,,,,,,Fearrington Farmers' Market
1103,,,,,,,Western Wake Farmers' Market
1104,,,,,,,Sawmills Farmers Market
1105,,,,,,,Madison County Farmers & Artisans Market
1106,,,,,,,Midtown Farmers Market
1107,,,,,,,ASU Regional Farmers Market
1108,,,,,,,Main Street Saturday Market of Murfreesboro
1109,,,,,,,Stones River Market
111,,,,,,,Leesburg Saturday Morning Market
1110,,,,,,,Rutherford County Farmers' Market
1111,,,,,,,Seymour Farmers Market
1112,,,,,,,Dixie Lee Farmers Market
1113,,,,,,,Stone County Locally Grown Online Market
1114,,,,,,,Stone County Farmers Market
1115,,,,,,,Southern Village Farmers Market
1116,,,,,,,Los Alamos Farmers' Market
1117,,,,,,,Pueblo of Pojoaque Farmers' & Crafts Market
1118,,,,,,,South Durham Farmers' Market
1119,,,,,,,Creekside Park Farmers Market
112,,,,,,,Sanford Farmers Market
1120,,,,,,,Knoxville Farmers Market- Ebenezer Road
1121,,,,,,,Mocksville Farmers Market
1122,,,,,,,Marble Springs Farmers Market
1123,,,,,,,Tarboro-Edgecombe Farmers Market
1124,,,,,,,North Raleigh Farmers' Market
1125,,,,,,,Carrboro Farmers' Market
1126,,,,,,,Milan Farmers' Market
1127,,,,,,,Lenoir Downtown Farmers Market
1128,,,,,,,Mitchell County Farmers' Markets
1129,,,,,,,Yancey County Farmers' Market
113,,,,,,,hubbs farm & garden center
1130,,,,,,,Tahlequah Farmers' Market
1131,,,,,,,Alexander County Farmers Market
1132,,,,,,,Knoxville Farmers Market- Lakeshore
1133,,,,,,,The Chapel Hill Farmers' Market
1134,,,,,,,Harriman Farmer's Market
1135,,,,,,,Franklin Farmers Market
1136,,,,,,,Kedron Farmers Market
1137,,,,,,,Town of Hamilton Farmers Market
1138,,,,,,,UT Farmers Market
1139,,,,,,,Knoxville Farmers Market -Laurel
114,,,,,,,Wildwood Growers' Market
1140,,,,,,,DeKalb Farmers Market
1141,,,,,,,Rocky Mount Farmers Market
1142,,,,,,,Nolensville Farmer's Market
1143,,,,,,,Gosnell FM
"1144  Appalachian (Newport) Farmers Market, Cocke Co...",,,,,,,
1145,,,,,,,Market Square Farmers' Market
1146,,,,,,,Mora Valley Farmers Market
1147,,,,,,,Nourish Knoxville's Winter Farmers' Market
1148,,,,,,,Wake Forest Farmers Market
1149,,,,,,,OBX Farmer's Market
115,,,,,,,Lake County Farmers' and Flea Market
1150,,,,,,,Duke Mobile Farmers Market
1151,,,,,,,Durham Farmers' Market
1152,,,,,,,Duke Farmers Market
1153,,,,,,,Newton County Farmer's Market
1154,,,,,,,Espanola Farmers Market
1155,,,,,,,Newton County Farmer's Market
1156,,,,,,,Peachtree Farmers Market
1157,,,,,,,Farmington Farmers Market
1158,,,,,,,Flat Rock Produce
1159,,,,,,,Dandridge Farmers Market
116,,,,,,,Marion Oaks Recreation Farmers Market - Marion...
1160,,,,,,,Winter Farmers Market by Grow Oak Ridge
1161,,,,,,,Durham Roots Farmers Market
1162,,,,,,,Village Farmers Market
1163,,,,,,,"Cuba, New Mexico Farmers Market"
1164,,,,,,,Oak Ridge Farmers Market
1165,,,,,,,Duke Farmers Market at Duke Regional Hospital
1166,,,,,,,Hillsborough Farmers Market
1167,,,,,,,Downtown Henderson Farmers Market
1168,,,,,,,New Harvest Park Farmers Market
1169,,,,,,,Rose District Farmers Market on Main
117,,,,,,,Peach Street Farmers Market
1170,,,,,,,Paragould Farmers' Market
1171,,,,,,,"Fayettevill, Arkansas Farmers' Market"
1172,,,,,,,Dickson County Farmers Market
1173,,,,,,,Green Fork Farmers Market
1174  fresh52 Farmers & Artisan Market @ Tivoli Village,,,,,,,
1175  fresh52 Farmers & Artisan Market  @ Sansone Pa...,,,,,,,
1176,,,,,,,The Corner Farmer's Market
1177,,,,,,,Sierra View Farmers Market
1178,,,,,,,Edenton Farmers Market
1179  Eno River Farmers Market in Downtown Hillsborough,,,,,,,
118,,,,,,,Barberville Family Farm Swap & Market
1180,,,,,,,Greensboro Farmers Curb Market
1181,,,,,,,Cobblestone Farmer's Market
1182,,,,,,,Piedmont Triad Farmers Market
1183,,,,,,,Burlington Downtown Farmers Market
1184,,,,,,,OU-Tulsa Farmers  Market
1185  Cheery Street Farmers Market  - WEDNESDAY MARK...,,,,,,,
1186,,,,,,,12 South Farmers Market
1187,,,,,,,Painted Desert Farmer's Market
1188,,,,,,,Stillwater Farmers Market - Spring/Summer
1189,,,,,,,Las Vegas Farmers Market - Gardens Park
119,,,,,,,Ocala Farm Market
1190,,,,,,,Stillwater Farmers' Market - Winter
1191,,,,,,,Stillwater Farmers Market - Fall
1192,,,,,,,Pfafftown Farmer's Market
1193,,,,,,,Cherry Street Farmers Market
1194,,,,,,,Sand Springs Farmers Market
1195,,,,,,,Yadkin Farmers Market
1196,,,,,,,Erwin/Unicoi County Farmers Market
1197,,,,,,,Wilkes County Farmers' Market
1198,,,,,,,Depot Street Farmers Market
1199,,,,,,,East Nashville Farmers Market
12,,,,,,,Coral Gables Museum Market on the Plaza
120,,,,,,,Daytona Beach Downtown Farmers' Market
1200,,,,,,,Hip Donelson Community Farmers Market
1201,,,,,,,Nashville Farmers' Market
1202,,,,,,,The Green Chefs Farmers Market
1203,,,,,,,"Greeneville Farmers Market, Inc."
1204,,,,,,,Springdale Farmers' Market
1205,,,,,,,Siloam Springs Farmers Market
1206,,,,,,,Las Vegas Farmers Market
1207,,,,,,,Mill Street Market
1208,,,,,,,Dixon Farmers' Market
1209,,,,,,,Town of Unicoi Farmers' Market
121,,,,,,,Galveston West End Market
1210,,,,,,,Watauga County Farmers' Market
1211,,,,,,,Morristown Farmers Market
1212,,,,,,,King City Certified Farmers Market
1213  Hip Donelson Community Farmers Market @ Music ...,,,,,,,
1214,,,,,,,Mt. Juliet Farmers' Market
1215,,,,,,,Yellville Farmers Market
1216  Visalia Farmers Market- TuesdayTulare Outlet M...,,,,,,,
1217,,,,,,,The Central Ozarks Farmers & Artisans Market
1218,,,,,,,Kennett Community Farmers Market
1219,,,,,,,Elkin Farmers Market
122,,,,,,,Ormond Beach Farmers Market
1220,,,,,,,On the Ranch Farmers & Artisan Market
1221,,,,,,,Harrison Farmer's Market
1222,,,,,,,Union County Farmers' Market
1223,,,,,,,Randolph County Farmers' Market
1224,,,,,,,Amqui Station Farmers Market
1225,,,,,,,King Farmers' Market
1226,,,,,,,Dresden Farmers Market
1227,,,,,,,Jonesborough Farmers Market
1228,,,,,,,Boone Street Market
1229,,,,,,,Visalia Farmers Market- Sears Saturday Market
123,,,,,,,Palo Alto College Farmers Market
1230  The Farmers Market at East Tennessee State Uni...,,,,,,,
1231,,,,,,,Spring River Farmers Market
1232,,,,,,,Oxford Farmers Market
1233,,,,,,,Hardy Farmers Market
1234,,,,,,,Johnson City Farmers Market
1235,,,,,,,Goodlettsville Farmers Market
1236,,,,,,,Greenfield Sunday's Market
1237,,,,,,,Las Vegas Farmers Market- Floyd Lamb Park 2017
1238,,,,,,,Main Street Hanford Thursday Night Market Place
1239,,,,,,,Visalia Farmers Market- Downtown Thursday
124,,,,,,,HemisView Farmers' Market
1240,,,,,,,Downtown Rogers Farmers Market
1241,,,,,,,Bentonville Farmers Market - Wednesday
1242,,,,,,,Rogers Farmers Market
1243,,,,,,,Vance County Regional Farmers Market
1244,,,,,,,Reidsville Market Square Farmers' Market
1245,,,,,,,berryville farmers' market
1246,,,,,,,Bentonville Farmers Market - Saturday
1247,,,,,,,Rockingham County Farmers Market
1248,,,,,,,Gallatin Farmers Market
1249,,,,,,,Eureka Springs Farmers Market
125,,,,,,,SAHA Farmers' Market
1250,,,,,,,Dobson Farmers Market
1251,,,,,,,Warren County Farmers Market
1252,,,,,,,Person County Farmers Market
1253,,,,,,,Ashe County Farmers Market
1254,,,,,,,West Rock Farmers' Market
1255,,,,,,,Taos Farmers' Market
1256,,,,,,,Appalachian Farmers' Market
1257,,,,,,,Gravette Farmers' Market
1258,,,,,,,Obion County Farmer's Market
1259,,,,,,,Woodward Farmers' Market Association
126,,,,,,,Main Plaza Farmers' Market
1260,,,,,,,Holiday Island Farmers Market
1261,,,,,,,White House Farmers Merket
1262,,,,,,,Johnson County Farmers Market
1263,,,,,,,Mount Airy Farmers Market
"1264  Caswell County Local Foods Council ""Caswell Fa...",,,,,,,
1265,,,,,,,Alleghany Farmers Market
1266,,,,,,,Robertson County Farmer's Market
1267,,,,,,,The Clarksville Downtown Market
1268,,,,,,,Blountville Farmer's Market
1269,,,,,,,kingsport farmers market
127,,,,,,,Crescent City Farmers Market
1270,,,,,,,Moreno Valley Farmers' Market
1271,,,,,,,Danville Farmers' Market
1272,,,,,,,B2B (Back to Basics) Farmers' Maket - Pineville
1273,,,,,,,Downtown Farmers Market
1274,,,,,,,Independence Farmers Market
1275,,,,,,,Pacific Grove Certified Farmers' Market
1276,,,,,,,Stuart Farmers Market
1277,,,,,,,B2B (Back to Basics) Farmers' Market
1278,,,,,,,Branson Farmers' Market
1279  Salinas Valley Memioral Healthcare Certified F...,,,,,,,
128,,,,,,,Tobin FarmArt Market
1280,,,,,,,City of Galax Farmers Market
1281,,,,,,,Small Farms Network Butler County Market
1282,,,,,,,B2B Farmers' Market- Thursdays
1283,,,,,,,Alisal Certified Farmers' Market
1284,,,,,,,Franklin Farmers' Market
1285,,,,,,,Marina Certifed Farmers' Market
1286,,,,,,,Emporia Farmers Market
1287,,,,,,,Uptown Martinsville Farmers' Market
1288,,,,,,,Ozarks Farmers' Market
1289,,,,,,,Nowata Farmers Market
129,,,,,,,Pearl Farmers Market
1290  Natividad Medical Center Certified Farmers' Ma...,,,,,,,
1291,,,,,,,Downtown South Boston Farmers Market
1292,,,,,,,Nowata CAN Garden Market
1293,,,,,,,Sanger Farmers' Market & Street Faire
1294,,,,,,,Abingdon Farmers Market
1295,,,,,,,Heart of the Ozarks Farmers' Market
1296,,,,,,,Ponca City Farmer's Market
1297,,,,,,,Dora Farmers' Market
1298,,,,,,,Chesapeake Farmers Market
1299,,,,,,,Monroe County Farmers Market
13,,,,,,,Brickell City Centre Farmers Market
130,,,,,,,19/27 Community Farmers Market
1300,,,,,,,Franklin-Simpson Farmers Market
1301,,,,,,,South Hill Farmers Market
1302  Fresno Grizzlies Farm Grown Friday Farmer's Ma...,,,,,,,
1303,,,,,,,West Plains Area Farmers' Market
1304,,,,,,,Suffolk Farmers' Market
1305,,,,,,,Graves County Mayfield Farmers' Market
1306,,,,,,,Graves County Mayfield Farmers' Market
1307,,,,,,,Southwest Virginia Farmers' Market
1308,,,,,,,Farmington Growers' Market
1309,,,,,,,Kirtland Growers Market
131,,,,,,,Bunnell Farmers Market
1310,,,,,,,Nickelsville Farmers Market
1311,,,,,,,Lawrenceville Farmers Market
1312,,,,,,,Iron Mountain Market
1313,,,,,,,Downtown Poplar Bluff Farmers' Market
1314,,,,,,,Red Mill Green Market
1315,,,,,,,Tower District Farmers Market
1316,,,,,,,Town of Halifax Farmers Market
1317,,,,,,,Shiprock Farmers' Market
1318,,,,,,,The Virginia Beach Farmers Market
1319,,,,,,,Burkesville Farmers Market
132,,,,,,,Alamo Heights Farmers Market
1320,,,,,,,Glade Spring Farmers Market
1321,,,,,,,Blackwell Farmer's Market
1322,,,,,,,Chilhowie Farmer's Market
1323,,,,,,,Galena Farmers' Market
1324,,,,,,,Todd County Farmer's Market
1325,,,,,,,Vineyard Farmers Market
1326,,,,,,,Aztec Farmers' Market
1327,,,,,,,Marion (VA) Regional Farmers Market
1328,,,,,,,Bradford Square Farmers' Market
1329,,,,,,,Portsmouth Olde Towne Farmers' Market
133,,,,,,,Quarry Farmers & Ranchers Market
1330,,,,,,,Y Not Wednesday Farmers Market at Town Center
1331,,,,,,,YNOT Wednesday at Town Center
1332,,,,,,,Kaiser Permanente Fresno Farmers Market
1333,,,,,,,Harlan County Farmers Market
1334,,,,,,,Hollister Certified Farmers' Market
1335,,,,,,,Cadiz Trigg County Farmer's Market
1336  The Virginia Grown Farmers Market at the Olde ...,,,,,,,
1337,,,,,,,Logan County Farmers Market
1338  Hopkinsville-Christian County Downtown Farmers...,,,,,,,
1339,,,,,,,Big Stone Gap Farmers Market
134,,,,,,,San Antonio Farmers Market Olmos Basin
1340,,,,,,,Neosho Farmers' Market
1341,,,,,,,Five Points Community Farm Market
1342,,,,,,,Downtown Sikeston Farmers' Market
1343,,,,,,,Ottawa County Farmers Market
1344,,,,,,,Bloomfield Farmers' Market
1345,,,,,,,Farmers Market at Rural Retreat Depot
1346,,,,,,,First Street Market
1347,,,,,,,Clinch River Farmers Market
1348,,,,,,,Monett Area Farmer's Market
1349,,,,,,,Floyd Farmers Market
135,,,,,,,Friendswood Farmers Market
1350,,,,,,,Hampton Blvd Farmers Market
1351,,,,,,,Willowland Farm
1352,,,,,,,Clover Leaf Market
1353,,,,,,,Wytheville Farmers Market
1354,,,,,,,Aurora Local Farmers' Market
1355,,,,,,,Aurora Local Farmer's Market - Summer Market
1356,,,,,,,Ava Growers' Market
1357,,,,,,,Westside Santa Cruz Farmers' Market
1358,,,,,,,Madera County Farmers' Market
1359,,,,,,,Live Oak Farmers Market
136,,,,,,,Castle Hills Farm To Market
1360,,,,,,,Community Farmers Market Bowling Green
1361,,,,,,,Bowling Green's Original Farmers Market
1362,,,,,,,Aurora Local Farmers' Market - Winter Market
1363,,,,,,,Downtown Santa Cruz Farmers' Market
1364,,,,,,,Metcalfe County Farmers Market
1365,,,,,,,Wise Farmers' Market
1366,,,,,,,Smithfield Farmers Market
1367  Monterey Farmers Market at Monterey Peninsula ...,,,,,,,
1368,,,,,,,Aptos Farmers Market at Cabrillo College
1369  Del Monte Farmers Markets at Del Monte Shoppin...,,,,,,,
137,,,,,,,Kemah Farmers and Open Air Market
1370  Carmel Farmers Markets at the Barnyard Shoppin...,,,,,,,
1371,,,,,,,Mountain View Farmers' Market
1372,,,,,,,Bounty of the Barrens Farmers' Market - Summer
1373,,,,,,,Barren County Regional Farmers' Market
1374,,,,,,,SKY Farmers Market
1375,,,,,,,Draper Valley Farmer's Market
1376,,,,,,,Gilroy Downtown Farmers Market
1377,,,,,,,Bounty of the Barrens Farmers' Market - Winter
1378,,,,,,,Ozark Square Farmers' Market
1379,,,,,,,Christian County Farmers' Market
138,,,,,,,San Antonio Farmers Market at St. Matthews
1380,,,,,,,Liberal Community Farmers Market
1381,,,,,,,Buckroe Beach Farmers Market
1382,,,,,,,Peninsula Town Center Farmers Market
1383,,,,,,,Pulaski The Marketplace
1384,,,,,,,Kanab Farmer's Market
1385,,,,,,,Felton Farmers' Market
1386,,,,,,,Scotts Valley Farmers Market
1387,,,,,,,Farmers Market in Liberal KS
1388,,,,,,,"Freeman Health System, West - Farmers Market"
1389,,,,,,,Los Banos Certified Farmers Market
139,,,,,,,Bay Area Farmers Market at Baybrook Mall
1390,,,,,,,Farmers Market at Christopher Newport University
1391,,,,,,,Ballard County Farmers' Market
1392,,,,,,,Church Street Farmers' Market
1393,,,,,,,Port Warwick Mid Week Farmers Market
1394,,,,,,,Paducah Farmer's Market
1395,,,,,,,The Market on Main
1396,,,,,,,Bland County Farmers Market
1397,,,,,,,Farmers Market on the Square
1398,,,,,,,Mount Vernon Farmers' Market
1399,,,,,,,Downtown Farmers Market at Ancestor Square
14,,,,,,,Market Mondays at the Arsht Center
140,,,,,,,Cibolo Grange Farmers & Artisans Market
1400,,,,,,,Whitesburg/Letcher County Farmers Market
1401,,,,,,,Cabool Area Farmers' Market
1402,,,,,,,Tazewell Farmers Market
1403,,,,,,,london-Laurel County Farmers Market
1404,,,,,,,Christiansburg Farmers Market
1405,,,,,,,Morgan Hill Certified Farmers Market
1406,,,,,,,Four Way Farmers Market
1407,,,,,,,Farmers Market of the Ozarks
1408,,,,,,,Webb City Farmers Market
1409,,,,,,,Radford Farmers' Market
141,,,,,,,Pearland Old Townsite Farmers Market
1410,,,,,,,Cave City Farmer's Market
1411,,,,,,,Mountain Grove Farmers' Market Association
1412,,,,,,,Anthony Farmers Market
1413,,,,,,,Greater Springfield Farmers Market
1414,,,,,,,Trinidad Community Farmers Market
1415,,,,,,,Shawsville Farmers' Market
1416,,,,,,,Carthage Farmers' Market
1417,,,,,,,Columbus Kansas Farmers Market
1418,,,,,,,Zion Canyon Farmers Market
1419,,,,,,,Southwest Sustainable Farmers' Market
142,,,,,,,Hill Country Farmers Market Association
1420  CHAMP Certified Farmer Markets - Almaden/Via V...,,,,,,,
1421,,,,,,,Community Market of Blacksburg
1422,,,,,,,Los Gatos Certified Farmers Market
1423  Farmers Market Inc. in Historic Downtown Indep...,,,,,,,
1424,,,,,,,Prince George County Farmer's Market
1425,,,,,,,Bayfield Downtown Farmers Market
1426,,,,,,,Blacksburg Farmers Market
1427,,,,,,,C Street Market
1428,,,,,,,River Street Market
1429,,,,,,,Santa Teresa Farmers' Market
143,,,,,,,Seguin Farmers and Artisans Market
1430,,,,,,,Yorktown Market Days
1431,,,,,,,Kaiser Permanente San Jose Farmers' Market
1432,,,,,,,Farmers' Market on Green River
1433,,,,,,,Walnut Valley Farmers' Market
1434,,,,,,,Hartville Farmers' Market
1435,,,,,,,"Bluefield, VA Farmers Market"
1436,,,,,,,Blossom Hill Certified Farmers' Market
1437,,,,,,,Cambrian Park Farmers' Makret
1438,,,,,,,Saratoga Certified Farmers' Market
1439,,,,,,,Grandin Village Farmers Market
144,,,,,,,Cajun Farmers Market
1440,,,,,,,Colonial Heights Farmer's Market
1441,,,,,,,Pagosa Farmers Market
1442,,,,,,,Williamsburg Farmers Market
1443,,,,,,,Durango Farmers Market
1444,,,,,,,Hart County Farmers Market
1445,,,,,,,Perry County Farmers Market
1446,,,,,,,West End Farmers Market
1447,,,,,,,Vinton Farmers Market
1448,,,,,,,Harper Farmers Market
1449,,,,,,,Campbell Farmers' Market
145,,,,,,,"Downtown Houma Farmers, Fishermen and Artisans..."
1450,,,,,,,Central Valley Farmers Market
1451,,,,,,,Salem Farmers Market
1452,,,,,,,Cape Girardeau Farmers' Market
1453  Original Merced County Certified Farmers Marke...,,,,,,,
1454,,,,,,,Bollinger County Farmers' Market
1455,,,,,,,Cape Riverfront Market
1456,,,,,,,Farmville Community Marketplace
1457,,,,,,,Mclaughlin Ave Farmers Market
1458,,,,,,,Willow Glen Farmers' Market
1459  Santa Clara Valley Medical Center Farmers' Market,,,,,,,
146,,,,,,,Legacy Farmers Market
1460,,,,,,,Evergreen Farmers' Market
1461,,,,,,,Vallco Farmers' Market
1462,,,,,,,Bramwell Farmers' Market
1463,,,,,,,Pearisburg Community Market
1464,,,,,,,Lone Star Farmer's Market
1465,,,,,,,Hanchett Farmers' Market
1466,,,,,,,Bedford Farmers Market
1467,,,,,,,Downtown San Jose Farmers' Market
1468,,,,,,,MARSHFIELD FARMERS MARKET
1469,,,,,,,Kaiser Permanente Santa Clara Farmers' Market
147,,,,,,,Farmer's and Artisan's Market at the Legacy
1470,,,,,,,Farmers' Market at the Y
1471,,,,,,,Parsons Farmers Market
1472,,,,,,,Amelia Barter Town Farmers Market
1473,,,,,,,E. Santa Clara St. Farmers' Market
1474,,,,,,,Full Circle Farm Stand
1475,,,,,,,Julian St. James Farmers' Market
1476,,,,,,,Santa Clara Farmers' Market
1477,,,,,,,Cortez Farmers Market
1478,,,,,,,Mayfair Farmers' Market
1479,,,,,,,Church + Main Market
148,,,,,,,Farmers Market at Imperial
1480,,,,,,,Local APX Market - Seasonal
